Issue Date and Time,State,Plate ID,Division,Location,Location Standardized,Coordinates,Violation Description,Fine,Issuing Agency,Violation Location
10/20/2013 06:06:00 PM,PA,1681669,12,6826 PASCHA1,,,EXPIRED INSPECTION,$41.00,POLICE,
10/20/2013 06:05:00 PM,PA,1288817,12,6824 PASCHAL,"6824 PASCHALL AVE, 19142","(39.9211161729,-75.2380282812)",EXPIRED INSPECTION,$41.00,POLICE,"(39.9211161729, -75.2380282812)"
10/20/2013 06:46:00 PM,PA,845953,12,5941 CHESTER,"5941 CHESTER AVE, 19143","(39.9341271233,-75.2308144968)",EXPIRED INSPECTION,$41.00,POLICE,"(39.9341271233, -75.2308144968)"
10/22/2013 06:02:00 PM,PA,1253362,12,2524 S 66TH,"2524 S 66TH ST, 19142","(39.920951834,-75.2311153635)",EXPIRED INSPECTION,$41.00,POLICE,"(39.920951834, -75.2311153635)"
10/22/2013 06:07:00 PM,PA,1373905,12,2800 S 66TH,"2800 S 66TH ST, 19142","(39.9180021124,-75.2276271474)",EXPIRED INSPECTION,$41.00,POLICE,"(39.9180021124, -75.2276271474)"
11/03/2013 08:26:00 AM,PA,1337072,12,2002 S 69TH,"2002 S 69TH ST, 19142","(39.9234903806,-75.2423437152)",EXPIRED INSPECTION,$41.00,POLICE,"(39.9234903806, -75.2423437152)"
11/03/2013 09:19:00 AM,PA,780331,12,6600 UPLAND,"6600 UPLAND ST, 19142","(39.9258886063,-75.2381900855)",EXPIRED INSPECTION,$41.00,POLICE,"(39.9258886063, -75.2381900855)"
11/03/2013 09:52:00 AM,PA,1649445,12,6623 UPLAND,"6623 UPLAND ST, 19142","(39.9258886063,-75.2381900855)",EXPIRED INSPECTION,$41.00,POLICE,"(39.9258886063, -75.2381900855)"
11/03/2013 10:00:00 AM,PA,1696856,12,6300 GREENWA,,,EXPIRED INSPECTION,$41.00,POLICE,
11/03/2013 10:08:00 AM,PA,1268727,12,6049 GREENWA,,,EXPIRED INSPECTION,$41.00,POLICE,
11/03/2013 10:19:00 AM,VN,1762613,12,1742 S FRAZI,,,EXPIRED INSPECTION,$41.00,POLICE,
11/03/2013 10:24:00 AM,PA,1074857,12,1712 A FRASI,,,EXPIRED INSPECTION,$41.00,POLICE,
11/03/2013 10:29:00 AM,PA,1441966,12,1424 S VODGE,,,EXPIRED INSPECTION,$41.00,POLICE,
11/10/2013 08:29:00 AM,PA,1338559,12,6809 CHESTER,"6809 CHESTER AVE, 19142","(39.9254450319,-75.2431612319)",EXPIRED INSPECTION,$41.00,POLICE,"(39.9254450319, -75.2431612319)"
11/10/2013 09:53:00 AM,PA,1006968,12,6829 WOODLAN,,,EXPIRED INSPECTION,$41.00,POLICE,
01/08/2014 04:58:00 PM,PA,1068625,12,6322 SAYBROO,,,BLOCKING DRIVEWAY,$51.00,POLICE,
01/27/2014 11:47:00 AM,PA,1314858,12,6532 GLENMOR,,,SIDEWALK,$51.00,POLICE,
04/05/2012 05:31:00 PM,PA,1062568,12,1100 S 52ND,"1100 S 52ND ST, 19143","(39.9432175048,-75.2220645033)",EXPIRED INSPECTION,$41.00,POLICE,"(39.9432175048, -75.2220645033)"
01/17/2014 11:01:00 PM,PA,1622636,12,6800 DICKS A,,,CORNER CLEARANCE,$51.00,POLICE,
02/17/2014 10:20:00 PM,PA,1006864,12,2600 S 65TH,"2600 S 65TH ST, 19142","(39.9208234243,-75.228689377)",FIRE HYDRANT,$76.00,POLICE,"(39.9208234243, -75.228689377)"
03/03/2014 10:33:00 PM,PA,1319526,12,2500 ASHFORD,"2500 ASHFORD ST, 19153","(39.9113786073,-75.2441117131)",SIDEWALK,$51.00,POLICE,"(39.9113786073, -75.2441117131)"
03/11/2014 02:34:00 AM,PA,1333359,12,6422 CHELDWY,,,SIDEWALK,$51.00,POLICE,
03/12/2014 12:47:00 AM,PA,1168394,12,2500 BELLFOR,,,SIDEWALK,$51.00,POLICE,
03/12/2014 12:51:00 AM,PA,1461067,12,2541 ASHFORD,"2541 ASHFORD ST, 19153","(39.9113786073,-75.2441117131)",SIDEWALK,$51.00,POLICE,"(39.9113786073, -75.2441117131)"
03/12/2014 12:56:00 AM,PA,1395725,12,2549 ASHFORD,"2549 ASHFORD ST, 19153","(39.9113786073,-75.2441117131)",SIDEWALK,$51.00,POLICE,"(39.9113786073, -75.2441117131)"
04/12/2014 09:48:00 PM,PA,1108515,12,6700 GREENWA,,,FIRE HYDRANT,$76.00,POLICE,
04/18/2014 02:03:00 AM,PA,1695704,12,6700 BUIST A,,,CORNER CLEARANCE,$51.00,POLICE,
04/18/2014 02:06:00 AM,PA,1311595,12,6700 BUIST A,,,PARKING PROHBITED,$41.00,POLICE,
04/18/2014 02:15:00 AM,PA,1074670,12,6600 DICKS A,,,CORNER CLEARANCE,$51.00,POLICE,
04/24/2014 08:56:00 PM,PA,1697157,12,6500 UPLAND,"6500 UPLAND ST, 19142","(39.9267874173,-75.2369122055)",SIDEWALK,$51.00,POLICE,"(39.9267874173, -75.2369122055)"
05/09/2014 07:13:00 PM,PA,604106,12,5000 KINGSES,,,EXPIRED INSPECTION,$41.00,POLICE,
05/09/2014 07:21:00 PM,PA,601382,12,5000 KINGSES,,,EXPIRED INSPECTION,$41.00,POLICE,
05/09/2014 07:31:00 PM,PA,616586,12,1241 S 50TH,"1241 S 50TH ST, 19143","(39.941323828,-75.2154832089)",EXPIRED INSPECTION,$41.00,POLICE,"(39.941323828, -75.2154832089)"
05/09/2014 07:41:00 PM,PA,1695720,12,1200 S 50TH,"1200 S 50TH ST, 19143","(39.9419060219,-75.2161763524)",EXPIRED INSPECTION,$41.00,POLICE,"(39.9419060219, -75.2161763524)"
05/10/2014 07:01:00 PM,PA,1346246,12,6800 UPLAND,"6800 UPLAND ST, 19142","(39.9240890878,-75.2407497659)",EXPIRED INSPECTION,$41.00,POLICE,"(39.9240890878, -75.2407497659)"
05/10/2014 08:31:00 PM,PA,1426149,12,6700 UPLAND,"6700 UPLAND ST, 19142","(39.9251638999,-75.2392116117)",EXPIRED INSPECTION,$41.00,POLICE,"(39.9251638999, -75.2392116117)"
05/30/2014 05:22:00 PM,PA,1620798,12,5000 KINGSES,,,EXPIRED INSPECTION,$41.00,POLICE,
05/30/2014 05:26:00 PM,PA,604106,12,5000 KINGSES,,,EXPIRED INSPECTION,$41.00,POLICE,
05/30/2014 05:31:00 PM,PA,523741,12,1400 S 53RD,"1400 S 53RD ST, 19143","(39.9401133744,-75.2209131735)",EXPIRED INSPECTION,$41.00,POLICE,"(39.9401133744, -75.2209131735)"
08/19/2012 05:55:00 PM,PA,1674105,77,ARRIVAL C,,,PARKING PROHBITED,$41.00,POLICE,
05/11/2013 08:10:00 PM,NJ,229296,77,ARRIVAL A,,,PARKING PROHBITED,$41.00,POLICE,
05/11/2013 12:00:00 AM,DE,48382,77,ARRIVAL A PI,,,PARKING PROHBITED,$41.00,POLICE,
03/26/2012 04:25:00 PM,PA,1208915,77,291 WEST,,,PARKING PROHBITED,$41.00,POLICE,
03/25/2012 05:30:00 PM,DE,41438,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
08/14/2012 06:00:00 PM,NJ,190291,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
11/14/2012 04:40:00 PM,PA,1098847,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
06/14/2014 10:20:00 PM,PA,882837,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
03/13/2012 05:20:00 PM,NJ,192296,77,ARRIVAL E,,,PARKING PROHBITED,$41.00,POLICE,
05/18/2012 07:00:00 AM,PA,919132,77,C PARKING GA,,,UNATTENDED VEH    29,$31.00,POLICE,
11/12/2012 12:01:00 AM,PA,796308,77,ARRIVAL D,,,STOPPING PROHIBITED,$51.00,POLICE,
02/10/2013 04:19:00 PM,NJ,404798,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
04/19/2013 07:33:00 PM,DE,63414,77,ARRIVAL E,,,PARKING PROHBITED,$41.00,POLICE,
05/21/2013 04:50:00 PM,PA,609376,77,ARRIVAL E,,,PARKING PROHBITED,$41.00,POLICE,
07/22/2013 11:58:00 PM,PA,993061,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
07/03/2013 12:00:00 AM,PA,833355,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
04/06/2012 07:06:00 PM,PA,1050735,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
04/06/2012 07:09:00 PM,PA,593803,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
04/06/2012 07:24:00 PM,PA,854732,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
04/06/2012 07:14:00 PM,DE,59125,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
06/04/2012 05:45:00 PM,NJ,300020,77,PHL ARR B,,,PARKING PROHBITED,$41.00,POLICE,
08/29/2012 10:02:00 AM,NJ,402830,77,PHL E GARAGE,,,PARKING PROHBITED,$41.00,POLICE,
07/03/2013 06:31:00 PM,NJ,296125,77,291 W EST,"291 EAST ST, 19128","(40.022474247,-75.2138045308)",PARKING PROHBITED,$41.00,POLICE,"(40.022474247, -75.2138045308)"
07/03/2013 06:32:00 PM,PA,1293047,77,291 WEST,,,PARKING PROHBITED,$41.00,POLICE,
07/03/2013 12:00:00 AM,PA,1354993,77,RAMP TO ARRI,,,PARKING PROHBITED,$41.00,POLICE,
06/12/2014 12:54:00 AM,PA,1214355,77,DEPT B/C,,,PARKING PROHBITED,$41.00,POLICE,
07/03/2014 11:35:00 PM,DE,34219,77,PHL ARRIVAL,,,PARKING PROHBITED,$41.00,POLICE,
07/07/2014 04:55:00 PM,PA,1701837,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
07/05/2014 12:03:00 AM,NJ,417448,77,PHL ARRIVAL,,,PARKING PROHBITED,$41.00,POLICE,
07/13/2014 11:53:00 PM,PA,1572966,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",BUS ONLY ZONE,$51.00,POLICE,"(39.8764123891, -75.2435941008)"
07/14/2014 12:05:00 AM,NJ,304752,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
07/14/2014 12:10:00 AM,IN,98487,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
08/31/2014 05:03:00 PM,VN,1758335,77,1 MAIN TOLL,,,SIDEWALK,$51.00,POLICE,
07/12/2012 06:08:00 PM,MD,148800,77,ARRIVAL A,,,PARKING PROHBITED,$41.00,POLICE,
07/12/2012 08:50:00 PM,NJ,181410,77,ARRIVAL A PI,,,PARKING PROHBITED,$41.00,POLICE,
08/07/2012 07:00:00 PM,PA,1573493,77,ARRIVAL DEPA,,,PARKING PROHBITED,$41.00,POLICE,
08/14/2012 05:09:00 PM,DE,64976,77,ARRIVAL B,,,PARKING PROHBITED,$41.00,POLICE,
10/31/2012 05:12:00 PM,PA,988980,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
06/10/2013 12:00:00 AM,NJ,180818,77,ARRIVAL C,,,PARKING PROHBITED,$41.00,POLICE,
09/01/2013 07:25:00 PM,PA,586296,77,50 DEPARTURES RD,"50 DEPARTURES RD, 19153","(39.8764123891,-75.2435941008)",PARKING PROHBITED,$41.00,POLICE,"(39.8764123891, -75.2435941008)"
01/09/2012 10:08:00 PM,PA,871714,06,700 FAIRMONT,"700 FAIRMOUNT AVE, 19123","(39.9641242886,-75.1498332104)",PARKING PROHBITED,$41.00,POLICE,"(39.9641242886, -75.1498332104)"
04/15/2012 09:10:00 PM,PA,837096,06,1100 MT VERN,"1100 MOUNT VERNON ST, 19123","(39.9634966211,-75.1565483267)",STOPPING PROHIBITED,$51.00,POLICE,"(39.9634966211, -75.1565483267)"
04/29/2012 10:14:00 PM,PA,1193778,06,876 N 4TH ST,"876 N 4TH ST, 19123","(39.9649195995,-75.1441602981)",CROSSWALK,$51.00,POLICE,"(39.9649195995, -75.1441602981)"
02/20/2012 01:15:00 AM,IL,91561,06,300 S 13TH,"300 S 13TH ST, 19107","(39.9465065069,-75.1626741273)",STOPPING PROHIBITED,$51.00,POLICE,"(39.9465065069, -75.1626741273)"
04/15/2012 01:48:00 AM,NJ,285536,63,600 BRANDYWI,,,PARKING PROHBITED,$41.00,POLICE,
04/15/2012 01:48:00 AM,PA,1588004,63,600 BRANDYWI,,,PARKING PROHBITED,$41.00,POLICE,
05/17/2012 12:48:00 AM,NJ,298026,63,100 S 13TH,"100 S 13TH ST, 19107","(39.950396733,-75.1618259668)",STOPPING PROHIBITED,$51.00,POLICE,"(39.950396733, -75.1618259668)"
08/20/2012 02:36:00 AM,PA,1244962,06,223 CHURCH ST,"223 CHURCH ST, 19106","(39.9506781538,-75.1448898001)",PRIVATE PROPERTY,$26.00,POLICE,"(39.9506781538, -75.1448898001)"
11/25/2012 03:11:00 AM,FL,73133,06,516 BROWN ST,"516 BROWN ST, 19123","(39.9643779278,-75.1470448744)",PRIVATE PROPERTY,$26.00,POLICE,"(39.9643779278, -75.1470448744)"
05/10/2014 09:12:00 AM,PA,644231,22,1700 FOUNTAI,,,STOPPING PROHIBITED,$51.00,POLICE,
05/10/2014 09:17:00 AM,NY,453238,22,1700 FOUNTAI,,,STOPPING PROHIBITED,$51.00,POLICE,
05/10/2014 09:30:00 AM,MI,155829,22,1700 FOUNTAI,,,STOPPING PROHIBITED,$51.00,POLICE,
05/10/2014 10:50:00 AM,MN,157037,22,1700 FOUNTAI,,,STOPPING PROHIBITED,$51.00,POLICE,
05/10/2014 01:15:00 PM,PA,1386536,22,1400 FOUNTAI,,,STOPPING PROHIBITED,$51.00,POLICE,
05/10/2014 01:17:00 PM,PA,998464,22,1400 FOUNTAI,,,STOPPING PROHIBITED,$51.00,POLICE,
02/24/2012 11:06:00 PM,PA,996041,52,12TH WYOMING,,,DOUBLE PARKED,$51.00,POLICE,
06/28/2013 09:50:00 AM,PA,1677913,06,1300 CHESTNU,"1300 CHESTNUT ST, 19107","(39.9506549283,-75.1622933466)",PARKING PROHBITED,$41.00,POLICE,"(39.9506549283, -75.1622933466)"
06/28/2013 10:35:00 AM,NJ,380769,52,1300 CHESTNU,"1300 CHESTNUT ST, 19107","(39.9506549283,-75.1622933466)",STOPPING PROHIBITED,$51.00,POLICE,"(39.9506549283, -75.1622933466)"
12/07/2013 08:25:00 PM,PA,1652929,52,1200 PATTERS,,,PARKING PROHBITED,$41.00,POLICE,
12/07/2013 08:27:00 PM,PA,1629430,52,1200 PATERSO,,,PARKING PROHBITED,$41.00,POLICE,
12/07/2013 08:29:00 PM,PA,1601412,52,1300 PATTISO,"1300 PATTISON AVE, 19148","(39.9050698237,-75.1710314794)",PARKING PROHBITED,$41.00,POLICE,"(39.9050698237, -75.1710314794)"
12/07/2013 08:33:00 PM,PA,964792,82,1300 PATTISO,"1300 PATTISON AVE, 19148","(39.9050698237,-75.1710314794)",PARKING PROHBITED,$41.00,POLICE,"(39.9050698237, -75.1710314794)"
05/12/2012 10:45:00 AM,NJ,297906,52,2200 KELLY,"2200 KELLY DR, 19121","(39.9875447579,-75.1996461813)",PARK ON GRASS  37,$101.00,POLICE,"(39.9875447579, -75.1996461813)"
05/12/2012 10:42:00 AM,PA,500338,52,2200 KELLY,"2200 KELLY DR, 19121","(39.9875447579,-75.1996461813)",PARK ON GRASS  37,$101.00,POLICE,"(39.9875447579, -75.1996461813)"
05/12/2012 10:44:00 AM,PA,1067593,52,2200 KELLY,"2200 KELLY DR, 19121","(39.9875447579,-75.1996461813)",PARK ON GRASS  37,$101.00,POLICE,"(39.9875447579, -75.1996461813)"
05/12/2012 09:50:00 AM,MA,115322,52,2300 KELLY,"2300 KELLY DR, 19121","(39.9875447579,-75.1996461813)",BLOCKING DRIVEWAY,$51.00,POLICE,"(39.9875447579, -75.1996461813)"
05/12/2012 10:05:00 AM,PA,897800,00,2200 KELLY,"2200 KELLY DR, 19121","(39.9875447579,-75.1996461813)",PARK ON GRASS  37,$101.00,POLICE,"(39.9875447579, -75.1996461813)"
05/12/2012 09:50:00 AM,NJ,363290,00,2300 KELLY,"2300 KELLY DR, 19121","(39.9875447579,-75.1996461813)",STOPPING PROHIBITED,$51.00,POLICE,"(39.9875447579, -75.1996461813)"
05/12/2012 11:45:00 AM,WI,1769227,00,1700 KELLY,"1700 KELLY DR, 19121","(39.9875447579,-75.1996461813)",STOPPING PROHIBITED,$51.00,POLICE,"(39.9875447579, -75.1996461813)"
05/12/2012 12:55:00 PM,MD,138094,00,2000 KELLY,"2000 KELLY DR, 19121","(39.9875447579,-75.1996461813)",PARK ON GRASS  37,$101.00,POLICE,"(39.9875447579, -75.1996461813)"
05/12/2012 01:00:00 PM,NJ,385537,00,2200 KELLY,"2200 KELLY DR, 19121","(39.9875447579,-75.1996461813)",STOPPING PROHIBITED,$51.00,POLICE,"(39.9875447579, -75.1996461813)"
05/12/2012 01:10:00 PM,MD,148470,00,2000 KELLY,"2000 KELLY DR, 19121","(39.9875447579,-75.1996461813)",PARK ON GRASS  37,$101.00,POLICE,"(39.9875447579, -75.1996461813)"
05/20/2012 02:52:00 PM,PA,1114036,05,LOT 12 LINCO,,,PARKING PROHBITED,$41.00,POLICE,
05/20/2012 02:54:00 PM,NJ,276416,05,LOT 12 LINCO,,,PARKING PROHBITED,$41.00,POLICE,
06/03/2012 03:57:00 PM,PA,875613,05,LOT 2 LINCOL,,,PARKING PROHBITED,$41.00,POLICE,
06/03/2012 03:29:00 PM,PA,880734,05,LOT 2 LINCOL,,,PARKING PROHBITED,$41.00,POLICE,
06/03/2012 03:31:00 PM,PA,911454,05,LOT 2 LINCOL,,,PARKING PROHBITED,$41.00,POLICE,
06/09/2012 05:14:00 PM,PA,1200751,52,LINCOLN & FORB,,,PARKING PROHBITED,$41.00,POLICE,
06/09/2012 05:16:00 PM,PA,1133831,52,LINCOLN & FORB,,,PARKING PROHBITED,$41.00,POLICE,
06/10/2012 12:51:00 PM,MD,140851,52,ART MUSEUM C,,,PARKING PROHBITED,$41.00,POLICE,
10/26/2013 12:45:00 AM,PA,894402,03,1100 PATTISO,"1100 PATTISON AVE, 19148","(39.9050698237,-75.1710314794)",PARKING PROHBITED,$41.00,POLICE,"(39.9050698237, -75.1710314794)"
10/26/2013 12:45:00 AM,NJ,290362,52,1100 PATTISO,"1100 PATTISON AVE, 19148","(39.9050698237,-75.1710314794)",PARKING PROHBITED,$41.00,POLICE,"(39.9050698237, -75.1710314794)"
04/06/2014 06:02:00 PM,PA,1409711,52,1 CITIZEN BA,,,STOPPING PROHIBITED,$51.00,POLICE,
04/06/2014 06:02:00 PM,PA,1152746,52,1 CITZEN BAN,,,STOPPING PROHIBITED,$51.00,POLICE,
04/06/2014 06:02:00 AM,PA,1053668,52,1 CITIZEN BA,,,STOPPING PROHIBITED,$51.00,POLICE,
04/06/2014 06:02:00 PM,PA,829514,52,1 CITIZEN BA,,,STOPPING PROHIBITED,$51.00,POLICE,
04/06/2014 06:02:00 PM,PA,526751,52,1 CITIZEN BA,,,STOPPING PROHIBITED,$51.00,POLICE,
04/06/2014 06:02:00 PM,NJ,227472,52,1 CITIZEN BA,,,STOPPING PROHIBITED,$51.00,POLICE,
04/06/2014 06:02:00 PM,PA,1475326,52,1 CITIZEN BA,,,STOPPING PROHIBITED,$51.00,POLICE,
04/06/2014 06:02:00 PM,PA,732176,52,1 CITIZEN BA,,,STOPPING PROHIBITED,$51.00,POLICE,
04/06/2014 06:02:00 PM,NJ,305565,52,1 CITIZEN BA,,,STOPPING PROHIBITED,$51.00,POLICE,
04/06/2014 06:02:00 PM,PA,596941,52,1 CITIZEN BA,,,STOPPING PROHIBITED,$51.00,POLICE,
04/06/2014 06:02:00 PM,PA,775933,52,1 CITIZEN BA,,,STOPPING PROHIBITED,$51.00,POLICE,
04/06/2014 06:02:00 AM,PA,710101,52,1 CITIZEN BA,,,STOPPING PROHIBITED,$51.00,POLICE,
04/06/2014 06:02:00 PM,PA,929756,52,1 CITIZEN BA,,,STOPPING PROHIBITED,$51.00,POLICE,
04/30/2012 10:28:00 AM,PA,755941,52,2700 N 3RD ST,"2700 N 3RD ST, 19133","(39.9925179268,-75.137171364)",FIRE HYDRANT,$76.00,POLICE,"(39.9925179268, -75.137171364)"
04/21/2013 07:15:00 PM,NJ,420738,00,1000 W PATTI,,,STOPPING PROHIBITED,$51.00,POLICE,
05/05/2013 11:22:00 AM,PA,543018,52,1100 PATTERS,,,STOPPING PROHIBITED,$51.00,POLICE,
05/07/2013 04:37:00 PM,PA,820054,52,1111 S BROAD,"1111 S BROAD ST, 19147","(39.937513513,-75.1667882618)",PARKING PROHBITED,$41.00,POLICE,"(39.937513513, -75.1667882618)"
05/07/2013 04:31:00 PM,PA,1198161,52,1111 S BROAD,"1111 S BROAD ST, 19147","(39.937513513,-75.1667882618)",PARKING PROHBITED,$41.00,POLICE,"(39.937513513, -75.1667882618)"
05/07/2013 04:34:00 PM,PA,930861,52,1111 S BROAD,"1111 S BROAD ST, 19147","(39.937513513,-75.1667882618)",PARKING PROHBITED,$41.00,POLICE,"(39.937513513, -75.1667882618)"
05/07/2013 09:41:00 PM,PA,1061931,52,1170 S BROAD,"1170 S BROAD ST, 19146","(39.9362204783,-75.1671934731)",PARKING PROHBITED,$41.00,POLICE,"(39.9362204783, -75.1671934731)"
05/07/2013 04:49:00 PM,PA,603562,52,1300 S BROAD,"1300 S BROAD ST, 19146","(39.9335438144,-75.1677604925)",PARKING PROHBITED,$41.00,POLICE,"(39.9335438144, -75.1677604925)"
05/07/2013 04:57:00 PM,MD,121222,52,1330 S BROAD,"1330 S BROAD ST, 19146","(39.9335438144,-75.1677604925)",PARKING PROHBITED,$41.00,POLICE,"(39.9335438144, -75.1677604925)"
05/07/2013 04:59:00 PM,PA,1281374,52,1500 S BROAD,"1500 S BROAD ST, 19146","(39.931084598,-75.1682871717)",PARKING PROHBITED,$41.00,POLICE,"(39.931084598, -75.1682871717)"
05/07/2013 05:03:00 PM,PA,1675044,52,1500 S BROAD,"1500 S BROAD ST, 19146","(39.931084598,-75.1682871717)",PARKING PROHBITED,$41.00,POLICE,"(39.931084598, -75.1682871717)"
05/07/2013 05:09:00 PM,PA,961684,52,1600 S BROAD,"1600 S BROAD ST, 19145","(39.9298620238,-75.1685561543)",PARKING PROHBITED,$41.00,POLICE,"(39.9298620238, -75.1685561543)"
05/07/2013 05:18:00 PM,PA,640031,52,1800 S BROAD,"1800 S BROAD ST, 19145","(39.9274219763,-75.1690929674)",PARKING PROHBITED,$41.00,POLICE,"(39.9274219763, -75.1690929674)"
05/07/2013 05:16:00 PM,PA,979848,52,1900 S BROAD,"1900 S BROAD ST, 19145","(39.9262024235,-75.1693612555)",PARKING PROHBITED,$41.00,POLICE,"(39.9262024235, -75.1693612555)"
05/07/2013 05:19:00 PM,PA,1033575,52,1900 S BROAD,"1900 S BROAD ST, 19145","(39.9262024235,-75.1693612555)",PARKING PROHBITED,$41.00,POLICE,"(39.9262024235, -75.1693612555)"
05/07/2013 05:21:00 PM,PA,1262341,52,2000 S BROAD,"2000 S BROAD ST, 19145","(39.9249716082,-75.1696229501)",PARKING PROHBITED,$41.00,POLICE,"(39.9249716082, -75.1696229501)"
05/07/2013 05:25:00 PM,PA,1301519,52,2100 S BROAD,"2100 S BROAD ST, 19145","(39.9237747483,-75.1698851721)",PARKING PROHBITED,$41.00,POLICE,"(39.9237747483, -75.1698851721)"
05/07/2013 05:28:00 PM,PA,1134551,52,2100 S BROAD,"2100 S BROAD ST, 19145","(39.9237747483,-75.1698851721)",PARKING PROHBITED,$41.00,POLICE,"(39.9237747483, -75.1698851721)"
05/07/2013 05:31:00 PM,PA,987368,52,2216 S BROAD,"2216 S BROAD ST, 19145","(39.9225129756,-75.1701676295)",PARKING PROHBITED,$41.00,POLICE,"(39.9225129756, -75.1701676295)"
04/16/2012 09:16:00 PM,PA,1673479,15,6200 ROOSEV,"6200 E ROOSEVELT BLVD, 19149","(40.0345078889,-75.0741782353)",STOP/BLOCK HIGHWAY,$51.00,POLICE,"(40.0345078889, -75.0741782353)"
05/17/2013 10:10:00 AM,NY,455462,52,2200 KELLY D,,,PARKING PROHBITED,$41.00,POLICE,
05/17/2013 11:45:00 AM,PA,900908,52,2200 KELLY D,,,PARKING PROHBITED,$41.00,POLICE,
05/17/2013 12:42:00 PM,NY,452130,52,1700 KELLY D,,,PARKING PROHBITED,$41.00,POLICE,
05/17/2013 01:47:00 PM,MD,125357,52,1600 KELLY D,,,PARKING PROHBITED,$41.00,POLICE,
05/17/2013 01:47:00 PM,NJ,180283,52,1600 KELL DR,,,PARKING PROHBITED,$41.00,POLICE,
02/23/2012 08:45:00 AM,PA,694837,86,PHILA 30TH ST,,,PARKING PROHBITED,$41.00,POLICE,
02/23/2012 09:00:00 AM,PA,759584,86,AMTRAK & 30TH,,,PARKING PROHBITED,$41.00,POLICE,
01/27/2012 02:07:00 PM,PA,977289,35,400 W CHEW,"400 W CHEW AVE, 19120","(40.0378021484,-75.1287514304)",HP RESERVED SPACE,$301.00,POLICE,"(40.0378021484, -75.1287514304)"
01/27/2012 02:10:00 PM,PA,1114117,35,5500 N 5TH,"5500 N 5TH ST, 19120","(40.0355921182,-75.1306996535)",DOUBLE PARKED,$51.00,POLICE,"(40.0355921182, -75.1306996535)"
01/27/2012 02:15:00 PM,PA,1091027,35,5400 N 5TH,"5400 N 5TH ST, 19120","(40.0340694577,-75.1310221447)",DOUBLE PARKED,$51.00,POLICE,"(40.0340694577, -75.1310221447)"
02/03/2012 01:02:00 PM,PA,954739,35,400 W CHEW,"400 W CHEW AVE, 19120","(40.0378021484,-75.1287514304)",PARKING PROHBITED,$41.00,POLICE,"(40.0378021484, -75.1287514304)"
02/10/2012 04:03:00 PM,PA,696808,35,5720 N 5TH,"5720 N 5TH ST, 19120","(40.0387584933,-75.129996602)",DOUBLE PARKED,$51.00,POLICE,"(40.0387584933, -75.129996602)"
